,id_buku,judul,pengarang,penerbit,tahun_terbit,fakultas_terkait,prodi_terkait,kategori,sinopsis,tags,bahasa,jenis_koleksi,jumlah_halaman,isbn,stok,content_soup,content_soup_clean
26,BK00027,Dasar Algoritma,"R.A. Tina Siregar, Mahfud Usada",Informatika Bandung,2021,"Fakultas Sains, Teknologi, & Kesehatan",Informatika,Pemrograman & Algoritma,"Buku ini memberikan pemahaman menyeluruh tentang efisiensi algoritma, pengembangan perangkat lunak, serta implementasi kode. Membantu pembaca membangun pemahaman konseptual maupun praktis.","python, coding, java, pemrograman",Inggris,Fisik,500,978-1-4016-4005-7,7,"Dasar Algoritma Pemrograman & Algoritma Pemrograman & Algoritma Pemrograman & Algoritma Buku ini memberikan pemahaman menyeluruh tentang efisiensi algoritma, pengembangan perangkat lunak, serta implementasi kode. Membantu pembaca membangun pemahaman konseptual maupun praktis. R.A. Tina Siregar, Mahfud Usada python, coding, java, pemrograman python, coding, java, pemrograman",dasar algoritma pemrograman algoritma pemrograman algoritma pemrograman algoritma buku paham efisiensi algoritma kembang perangkat lunak implementasi kode bantu baca bangun paham konseptual praktis tina siregar mahfud usada python coding java pemrograman python coding java pemrograman
27,BK00028,Algoritma dan Algoritma,"R.M. Makuta Saptono, S.E., Maimunah Puspasari, S.Farm",Graha Ilmu,2015,"Fakultas Sains, Teknologi, & Kesehatan",Informatika,Pemrograman & Algoritma,"Buku ini menyajikan kajian komprehensif mengenai pemecahan masalah komputasional, algoritma dan struktur data, serta implementasi kode. Disusun dengan bahasa yang mudah dipahami untuk kalangan akademik.","kompleksitas, logika komputasi, struktur data, python",Indonesia,Fisik,197,978-0-12-805982-1,3,"Algoritma dan Algoritma Pemrograman & Algoritma Pemrograman & Algoritma Pemrograman & Algoritma Buku ini menyajikan kajian komprehensif mengenai pemecahan masalah komputasional, algoritma dan struktur data, serta implementasi kode. Disusun dengan bahasa yang mudah dipahami untuk kalangan akademik. R.M. Makuta Saptono, S.E., Maimunah Puspasari, S.Farm kompleksitas, logika komputasi, struktur data, python kompleksitas, logika komputasi, struktur data, python",algoritma algoritma pemrograman algoritma pemrograman algoritma pemrograman algoritma buku saji kaji komprehensif pecah komputasional algoritma struktur data implementasi kode susun bahasa mudah paham kalang akademik makuta saptono maimunah puspasari farm kompleksitas logika komputasi struktur data python kompleksitas logika komputasi struktur data python
28,BK00029,Java: Konsep dan Implementasi,"Dian Gunarto, Karimah Gunarto",Gramedia Pustaka Utama,2023,"Fakultas Sains, Teknologi, & Kesehatan",Informatika,Pemrograman & Algoritma,"Buku ini memberikan pemahaman menyeluruh tentang pemecahan masalah komputasional, algoritma dan struktur data, serta logika pemrograman. Menjadi rujukan penting dalam perkuliahan dan penelitian terkait.","coding, python, pemrograman, java",Inggris,Fisik,123,978-0-315-86923-3,5,"Java: Konsep dan Implementasi Pemrograman & Algoritma Pemrograman & Algoritma Pemrograman & Algoritma Buku ini memberikan pemahaman menyeluruh tentang pemecahan masalah komputasional, algoritma dan struktur data, serta logika pemrograman. Menjadi rujukan penting dalam perkuliahan dan penelitian terkait. Dian Gunarto, Karimah Gunarto coding, python, pemrograman, java coding, python, pemrograman, java",java konsep implementasi pemrograman algoritma pemrograman algoritma pemrograman algoritma buku paham pecah komputasional algoritma struktur data logika pemrograman rujuk kuliah teliti kait dian gunarto karimah gunarto coding python pemrograman java coding python pemrograman java
29,BK00030,Pemrograman Logika Pemrograman untuk Pemula,"R. Wirda Nugroho, S.Farm",Deepublish,2017,"Fakultas Sains, Teknologi, & Kesehatan",Informatika,Pemrograman & Algoritma,"Buku ini memberikan pemahaman menyeluruh tentang pemecahan masalah komputasional, pengembangan perangkat lunak, serta algoritma dan struktur data. Disusun dengan bahasa yang mudah dipahami untuk kalangan akademik.","java, kompleksitas, struktur data, python",Inggris,Fisik,438,978-0-563-42160-3,8,"Pemrograman Logika Pemrograman untuk Pemula Pemrograman & Algoritma Pemrograman & Algoritma Pemrograman & Algoritma Buku ini memberikan pemahaman menyeluruh tentang pemecahan masalah komputasional, pengembangan perangkat lunak, serta algoritma dan struktur data. Disusun dengan bahasa yang mudah dipahami untuk kalangan akademik. R. Wirda Nugroho, S.Farm java, kompleksitas, struktur data, python java, kompleksitas, struktur data, python",pemrograman logika pemrograman mula pemrograman algoritma pemrograman algoritma pemrograman algoritma buku paham pecah komputasional kembang perangkat lunak algoritma struktur data susun bahasa mudah paham kalang akademik wirda nugroho farm java kompleksitas struktur data python java kompleksitas struktur data python
30,BK00031,Pemrograman Struktur Data untuk Pemula Edisi Terbaru,"Dr. Gawati Pangestu, M.M., Ina Pradana",PT Grasindo,2015,"Fakultas Sains, Teknologi, & Kesehatan",Informatika,Pemrograman & Algoritma,"Buku ini memberikan pemahaman menyeluruh tentang pemecahan masalah komputasional, implementasi kode, serta logika pemrograman. Disusun dengan bahasa yang mudah dipahami untuk kalangan akademik.","kompleksitas, struktur data, algoritma, python",Indonesia,Fisik,249,978-0-365-41458-2,1,"Pemrograman Struktur Data untuk Pemula Edisi Terbaru Pemrograman & Algoritma Pemrograman & Algoritma Pemrograman & Algoritma Buku ini memberikan pemahaman menyeluruh tentang pemecahan masalah komputasional, implementasi kode, serta logika pemrograman. Disusun dengan bahasa yang mudah dipahami untuk kalangan akademik. Dr. Gawati Pangestu, M.M., Ina Pradana kompleksitas, struktur data, algoritma, python kompleksitas, struktur data, algoritma, python",pemrograman struktur data mula edisi baru pemrograman algoritma pemrograman algoritma pemrograman algoritma buku paham pecah komputasional implementasi kode logika pemrograman susun bahasa mudah paham kalang akademik dr gawat pangestu ina pradana kompleksitas struktur data algoritma python kompleksitas struktur data algoritma python
31,BK00032,Dasar Struktur Data,Shania Nasyiah,Kencana Prenada,2009,"Fakultas Sains, Teknologi, & Kesehatan",Informatika,Pemrograman & Algoritma,"Buku ini membahas secara mendalam tentang algoritma dan struktur data, logika pemrograman, serta efisiensi algoritma. Membantu pembaca membangun pemahaman konseptual maupun praktis.","struktur data, coding, logika komputasi, algoritma",Indonesia,Fisik,462,978-0-14-294019-8,1,"Dasar Struktur Data Pemrograman & Algoritma Pemrograman & Algoritma Pemrograman & Algoritma Buku ini membahas secara mendalam tentang algoritma dan struktur data, logika pemrograman, serta efisiensi algoritma. Membantu pembaca membangun pemahaman konseptual maupun praktis. Shania Nasyiah struktur data, coding, logika komputasi, algoritma struktur data, coding, logika komputasi, algoritma",dasar struktur data pemrograman algoritma pemrograman algoritma pemrograman algoritma buku bahas dalam algoritma struktur data logika pemrograman efisiensi algoritma bantu baca bangun paham konseptual praktis shania nasyiah struktur data coding logika komputasi algoritma struktur data coding logika komputasi algoritma
32,BK00033,Pemrograman Pemrograman Berorientasi Objek untuk Pemula,"Jelita Sihotang, Rachel Melani",PT Grasindo,2017,"Fakultas Sains, Teknologi, & Kesehatan",Informatika,Pemrograman & Algoritma,"Buku ini mengulas berbagai aspek penting dari algoritma dan struktur data, efisiensi algoritma, serta pengembangan perangkat lunak. Membantu pembaca membangun pemahaman konseptual maupun praktis.","struktur data, coding, kompleksitas, python",Indonesia,Fisik,423,978-1-934060-88-9,3,"Pemrograman Pemrograman Berorientasi Objek untuk Pemula Pemrograman & Algoritma Pemrograman & Algoritma Pemrograman & Algoritma Buku ini mengulas berbagai aspek penting dari algoritma dan struktur data, efisiensi algoritma, serta pengembangan perangkat lunak. Membantu pembaca membangun pemahaman konseptual maupun praktis. Jelita Sihotang, Rachel Melani struktur data, coding, kompleksitas, python struktur data, coding, kompleksitas, python",pemrograman pemrograman orientasi objek mula pemrograman algoritma pemrograman algoritma pemrograman algoritma buku ulas aspek algoritma struktur data efisiensi algoritma kembang perangkat lunak bantu baca bangun paham konseptual praktis jelita sihotang rachel melani struktur data coding kompleksitas python struktur data coding kompleksitas python
33,BK00034,Pemrograman Berorientasi Objek: Konsep dan Implementasi,"Najib Winarsih, S.Kom",Graha Ilmu,2021,"Fakultas Sains, Teknologi, & Kesehatan",Informatika,Pemrograman & Algoritma,"Buku ini mengulas berbagai aspek penting dari implementasi kode, efisiensi algoritma, serta pemecahan masalah komputasional. Cocok digunakan sebagai referensi utama bagi mahasiswa dan praktisi.","struktur data, coding, pemrograman, algoritma",Indonesia,Fisik,541,978-1-159-51484-6,7,"Pemrograman Berorientasi Objek: Konsep dan Implementasi Pemrograman & Algoritma Pemrograman & Algoritma Pemrograman & Algoritma Buku ini mengulas berbagai aspek penting dari implementasi kode, efisiensi algoritma, serta pemecahan masalah komputasional. Cocok digunakan sebagai referensi utama bagi mahasiswa dan praktisi. Najib Winarsih, S.Kom struktur data, coding, pemrograman, algoritma struktur data, coding, pemrograman, algoritma",pemrograman orientasi objek konsep implementasi pemrograman algoritma pemrograman algoritma pemrograman algoritma buku ulas aspek implementasi kode efisiensi algoritma pecah komputasional cocok referensi utama mahasiswa praktisi najib winarsih kom struktur data coding pemrograman algoritma struktur data coding pemrograman algoritma
34,BK00035,Pemrograman C++ untuk Pemula,"Hasan Simbolon, S.Sos",Alfabeta,2023,"Fakultas Sains, Teknologi, & Kesehatan",Informatika,Pemrograman & Algoritma,"Buku ini memberikan pemahaman menyeluruh tentang pengembangan perangkat lunak, implementasi kode, serta pemecahan masalah komputasional. Menjadi rujukan penting dalam perkuliahan dan penelitian terkait.","python, java, struktur data, pemrograman",Indonesia,Fisik,545,978-0-366-29946-1,1,"Pemrograman C++ untuk Pemula Pemrograman & Algoritma Pemrograman & Algoritma Pemrograman & Algoritma Buku ini memberikan pemahaman menyeluruh tentang pengembangan perangkat lunak, implementasi kode, serta pemecahan masalah komputasional. Menjadi rujukan penting dalam perkuliahan dan penelitian terkait. Hasan Simbolon, S.Sos python, java, struktur data, pemrograman python, java, struktur data, pemrograman",pemrograman mula pemrograman algoritma pemrograman algoritma pemrograman algoritma buku paham kembang perangkat lunak implementasi kode pecah komputasional rujuk kuliah teliti kait hasan simbolon sos python java struktur data pemrograman python java struktur data pemrograman
35,BK00036,Pemrograman Algoritma untuk Pemula,Dt. Gadang Suwarno,Graha Ilmu,2013,"Fakultas Sains, Teknologi, & Kesehatan",Informatika,Pemrograman & Algoritma,"Buku ini menyajikan kajian komprehensif mengenai implementasi kode, logika pemrograman, serta pemecahan masalah komputasional. Disusun dengan bahasa yang mudah dipahami untuk kalangan akademik.","coding, python, algoritma, java",Indonesia,E-book,479,978-1-995777-38-2,9999,"Pemrograman Algoritma untuk Pemula Pemrograman & Algoritma Pemrograman & Algoritma Pemrograman & Algoritma Buku ini menyajikan kajian komprehensif mengenai implementasi kode, logika pemrograman, serta pemecahan masalah komputasional. Disusun dengan bahasa yang mudah dipahami untuk kalangan akademik. Dt. Gadang Suwarno coding, python, algoritma, java coding, python, algoritma, java",pemrograman algoritma mula pemrograman algoritma pemrograman algoritma pemrograman algoritma buku saji kaji komprehensif implementasi kode logika pemrograman pecah komputasional susun bahasa mudah paham kalang akademik dt gadang suwarno coding python algoritma java coding python algoritma java
36,BK00037,Belajar Struktur Data dari Nol,"Wulan Narpati, Bakiadi Suryono, M.TI.",Andi Publisher,2005,"Fakultas Sains, Teknologi, & Kesehatan",Informatika,Pemrograman & Algoritma,"Buku ini memberikan pemahaman menyeluruh tentang efisiensi algoritma, logika pemrograman, serta pemecahan masalah komputasional. Menjadi rujukan penting dalam perkuliahan dan penelitian terkait.","java, logika komputasi, kompleksitas, coding",Indonesia,Fisik,327,978-0-343-32003-4,3,"Belajar Struktur Data dari Nol Pemrograman & Algoritma Pemrograman & Algoritma Pemrograman & Algoritma Buku ini memberikan pemahaman menyeluruh tentang efisiensi algoritma, logika pemrograman, serta pemecahan masalah komputasional. Menjadi rujukan penting dalam perkuliahan dan penelitian terkait. Wulan Narpati, Bakiadi Suryono, M.TI. java, logika komputasi, kompleksitas, coding java, logika komputasi, kompleksitas, coding",ajar struktur data nol pemrograman algoritma pemrograman algoritma pemrograman algoritma buku paham efisiensi algoritma logika pemrograman pecah komputasional rujuk kuliah teliti kait wulan narpati bakiadi suryono ti java logika komputasi kompleksitas coding java logika komputasi kompleksitas coding
37,BK00038,C++: Konsep dan Implementasi,Rahmi Hidayanto,Rajawali Pers,2012,"Fakultas Sains, Teknologi, & Kesehatan",Informatika,Pemrograman & Algoritma,"Buku ini mengulas berbagai aspek penting dari implementasi kode, pemecahan masalah komputasional, serta pengembangan perangkat lunak. Disusun dengan bahasa yang mudah dipahami untuk kalangan akademik.","coding, logika komputasi, pemrograman, python",Indonesia,Fisik,181,978-1-936763-20-7,8,"C++: Konsep dan Implementasi Pemrograman & Algoritma Pemrograman & Algoritma Pemrograman & Algoritma Buku ini mengulas berbagai aspek penting dari implementasi kode, pemecahan masalah komputasional, serta pengembangan perangkat lunak. Disusun dengan bahasa yang mudah dipahami untuk kalangan akademik. Rahmi Hidayanto coding, logika komputasi, pemrograman, python coding, logika komputasi, pemrograman, python",konsep implementasi pemrograman algoritma pemrograman algoritma pemrograman algoritma buku ulas aspek implementasi kode pecah komputasional kembang perangkat lunak susun bahasa mudah paham kalang akademik rahmi hidayanto coding logika komputasi pemrograman python coding logika komputasi pemrograman python
38,BK00039,Pengantar Algoritma,"KH. Timbul Kurniawan, S.Farm, Cecep Maryati",Salemba Empat,2022,"Fakultas Sains, Teknologi, & Kesehatan",Informatika,Pemrograman & Algoritma,"Buku ini mengulas berbagai aspek penting dari logika pemrograman, implementasi kode, serta pengembangan perangkat lunak. Cocok digunakan sebagai referensi utama bagi mahasiswa dan praktisi.","pemrograman, algoritma, struktur data, python",Indonesia,Fisik,147,978-0-8317-2788-8,8,"Pengantar Algoritma Pemrograman & Algoritma Pemrograman & Algoritma Pemrograman & Algoritma Buku ini mengulas berbagai aspek penting dari logika pemrograman, implementasi kode, serta pengembangan perangkat lunak. Cocok digunakan sebagai referensi utama bagi mahasiswa dan praktisi. KH. Timbul Kurniawan, S.Farm, Cecep Maryati pemrograman, algoritma, struktur data, python pemrograman, algoritma, struktur data, python",antar algoritma pemrograman algoritma pemrograman algoritma pemrograman algoritma buku ulas aspek logika pemrograman implementasi kode kembang perangkat lunak cocok referensi utama mahasiswa praktisi kh timbul kurniawan farm cecep maryati pemrograman algoritma struktur data python pemrograman algoritma struktur data python
